0.0 	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.025 	0.9993753012186399	0.0	0.0006244440432232046	0.024975907991614067	0.0006244440432232026	-0.024975907991614067	0.000624698781360271	0.0	
0.05 	0.9975048128409666	0.0	0.0024909846274778213	0.04980766467391502	0.0024909846274778066	-0.04980766467391502	0.0024951871590332938	0.0	
0.075 	0.9943993086141157	0.0	0.005579402183727933	0.07435311969800269	0.005579402183727915	-0.07435311969800269	0.005600691385884217	0.0	
0.1 	0.9900765798783381	0.0	0.009856911445502492	0.09847401970972199	0.00985691144550249	-0.09847401970972199	0.009923420121661714	0.0	
0.125 	0.9845611976871993	0.0	0.015279474005288951	0.12203768525204235	0.015279474005288965	-0.12203768525204235	0.015438802312800239	0.0	
0.15 	0.9778841986282645	0.0	0.021793551093572283	0.14491837185918138	0.02179355109357233	-0.14491837185918138	0.022115801371735008	0.0	
0.175 	0.9700827116083106	6.938893903907228e-18	0.02933800843974549	0.16699827002833706	0.02933800843974551	-0.16699827002833706	0.029917288391688827	6.938893903907228e-18	
0.2 	0.9611995426134475	-1.3877787807814457e-17	0.03784592613555643	0.18816818933516147	0.037845926135556394	-0.18816818933516147	0.03880045738655189	-1.3877787807814457e-17	
0.225 	0.9512827345068411	0.0	0.047246501587508705	0.2083278745341722	0.04724650158750876	-0.2083278745341722	0.048717265493158295	0.0	
0.25 	0.940385117709479	0.0	0.0574665337120569	0.22738607121177123	0.0574665337120569	-0.22738607121177123	0.05961488229052005	0.0	
0.275 	0.9285638626681112	0.0	0.06843162123437518	0.2452604003080973	0.06843162123437521	-0.2452604003080973	0.07143613733188776	0.0	
0.3 	0.915880041657939	-1.3877787807814457e-17	0.08006698600683854	0.26187712758815557	0.08006698600683848	-0.26187712758815557	0.08411995834205983	-1.3877787807814457e-17	
0.325 	0.9023982029886748	-1.3877787807814457e-17	0.0922979584695783	0.27717088502860143	0.09229795846957833	-0.27717088502860143	0.09760179701132422	-1.3877787807814457e-17	
0.35 	0.8881859609852052	0.0	0.10505034718161285	0.2910843792020551	0.10505034718161282	-0.2910843792020551	0.11181403901479378	0.0	
0.375 	0.8733135953481084	-1.3877787807814457e-17	0.11825027399254892	0.30356825423361017	0.11825027399254892	-0.30356825423361017	0.12668640465189054	-1.3877787807814457e-17	
0.4 	0.8578536586648577	0.0	0.13182413546451227	0.3145809347617326	0.13182413546451222	-0.3145809347617326	0.1421463413351412	0.0	
0.425 	0.8418805892427256	1.3877787807814457e-17	0.14569847308759207	0.32408856088598803	0.1456984730875921	-0.32408856088598803	0.1581194107572736	1.3877787807814457e-17	
0.45 	0.8254703260079561	1.3877787807814457e-17	0.15979988752567062	0.3320649661025541	0.1597998875256706	-0.3320649661025541	0.174529673992043	1.3877787807814457e-17	
0.475 	0.8086999240470749	0.0	0.1740550465385288	0.33849166838981726	0.17405504653852882	-0.33849166838981726	0.19130007595292423	0.0	
0.5 	0.7916471709214815	-1.3877787807814457e-17	0.18839080974899858	0.3433578432572473	0.18839080974899863	-0.3433578432572473	0.20835282907851793	-1.3877787807814457e-17	
0.525 	0.7743902047926575	0.0	0.20273440650986385	0.3466602926997624	0.20273440650986382	-0.3466602926997624	0.22560979520734178	0.0	
0.55 	0.7570071345180889	-1.3877787807814457e-17	0.2170137672811337	0.3484033210041075	0.2170137672811337	-0.3484033210041075	0.2429928654819103	-1.3877787807814457e-17	
0.575 	0.7395756753564954	0.0	0.23115818441717872	0.34859834828213043	0.2311581844171787	-0.34859834828213043	0.26042432464350374	0.0	
0.6 	0.7221727934262062	0.0	0.24509834505445563	0.3472639014674904	0.24509834505445563	-0.3472639014674904	0.2778272065737929	0.0	
0.625 	0.7048743581536616	-1.3877787807814457e-17	0.25876685137863337	0.3444252162798622	0.25876685137863337	-0.3444252162798622	0.2951256418463373	-1.3877787807814457e-17	
0.65 	0.6877548175201781	0.0	0.2720985445829392	0.3401139132640887	0.27209854458293914	-0.3401139132640887	0.31224518247982114	0.0	
0.675 	0.6708868821186131	0.0	0.2850306084546727	0.33436781101403146	0.28503060845467276	-0.33436781101403146	0.3291131178813861	0.0	
0.7 	0.6543412229026029	0.0	0.297502772087889	0.3272306289628929	0.29750277208788906	-0.3272306289628929	0.34565877709739623	0.0	
0.725 	0.6381861827564784	-1.3877787807814457e-17	0.30945741733077375	0.31875175424353314	0.3094574173307738	-0.31875175424353314	0.3618138172435208	-1.3877787807814457e-17	
0.75 	0.6224874946889791	1.3877787807814457e-17	0.32083955779098217	0.30898615564882975	0.32083955779098217	-0.30898615564882975	0.37751250531102015	1.3877787807814457e-17	
0.775 	0.6073080097894717	-1.3877787807814457e-17	0.33159700897427336	0.2979941090178576	0.33159700897427336	-0.2979941090178576	0.3926919902105276	-1.3877787807814457e-17	
0.8 	0.5927074341660206	-1.3877787807814457e-17	0.3416803951133037	0.28584114086694373	0.3416803951133037	-0.28584114086694373	0.4072925658339789	-1.3877787807814457e-17	
0.825 	0.5787420697165259	1.3877787807814457e-17	0.351043308700089	0.2725978279207998	0.35104330870008893	-0.2725978279207998	0.42125793028347347	1.3877787807814457e-17	
0.85 	0.5654645697827049	-1.3877787807814457e-17	0.3596425409177618	0.2583395071888041	0.3596425409177618	-0.2583395071888041	0.43453543021729457	-1.3877787807814457e-17	
0.875 	0.5529237059255129	0.0	0.3674382726431086	0.2431460488604016	0.3674382726431086	-0.2431460488604016	0.4470762940744865	0.0	
0.9 	0.541164152953092	0.0	0.37439440497400284	0.2271013702388001	0.3743944049740028	-0.2271013702388001	0.4588358470469073	0.0	
0.925 	0.5302262983610083	0.0	0.38047882830925056	0.2102929692181158	0.38047882830925056	-0.2102929692181158	0.469773701638991	0.0	
0.95 	0.5201460766665914	0.0	0.38566368713504345	0.1928113552844386	0.3856636871350435	-0.1928113552844386	0.4798539233334078	0.0	
0.975 	0.5109548353801925	-6.938893903907228e-18	0.3899256064169677	0.17474939676783177	0.38992560641696783	-0.17474939676783177	0.48904516461980696	-6.938893903907228e-18	
1.0 	0.5026792320949633	0.0	0.39324582326264285	0.15620171708971053	0.3932458232626429	-0.15620171708971053	0.497320767905036	0.0	
1.025 	0.4953411629173047	-6.938893903907228e-18	0.395610261023994	0.13726404814145882	0.3956102610239939	-0.13726404814145882	0.5046588370826945	-6.938893903907228e-18	
1.05 	0.48895772169031854	0.0	0.3970095166412832	0.11803266717270164	0.3970095166412832	-0.11803266717270164	0.5110422783096807	0.0	
1.075 	0.48354118494449116	6.938893903907228e-18	0.3974387884412698	0.09860390497338964	0.3974387884412698	-0.09860390497338964	0.516458815055508	6.938893903907228e-18	
1.1 	0.47909902084672773	-3.469446951953614e-18	0.39689776923971265	0.07907370243830013	0.3968977692397127	-0.07907370243830013	0.5209009791532716	3.469446951953614e-18	
1.125 	0.4756339160559432	-3.469446951953614e-18	0.3953905204153111	0.05953734535666684	0.39539052041531114	-0.05953734535666685	0.524366083944056	3.469446951953614e-18	
1.15 	0.47314381574933856	-1.734723475976807e-18	0.392925366728181	0.04008914579205878	0.39292536672818107	-0.04008914579205878	0.5268561842506609	0.0	
1.175 	0.47162197922823257	-8.673617379884035e-19	0.38951481479880795	0.020822206372887536	0.38951481479880795	-0.020822206372887536	0.5283780207717669	2.6020852139652106e-18	
