0.0 	1.0000000000000004	5.551115123125783e-17	3.855945498021166e-17	3.9933148418933964e-17	
0.025 	0.9993751570116092	-2.1987442546833602e-05	-2.1987442546855774e-05	0.0006248429883910884	
0.05 	0.9975025099650139	-8.926051719598815e-05	-8.926051719601352e-05	0.0024974900349863213	
0.075 	0.9943876879031199	-0.00020549827933519227	-0.000205498279335194	0.005612312096880397	
0.1 	0.9900400184316955	-0.0003758141870561782	-0.0003758141870561721	0.009959981568304684	
0.125 	0.9844724528184972	-0.0006055280737006785	-0.0006055280737005788	0.015527547181502815	
0.15 	0.9777014726010489	-0.0008989831424577321	-0.0008989831424576974	0.022298527398950836	
0.175 	0.9697469866060949	-0.0012588233298585494	-0.001258823329858598	0.03025301339390505	
0.2 	0.960632225821854	-0.0016858762004857697	-0.0016858762004857385	0.039367774178145735	
0.225 	0.950383640707232	-0.002179707415719767	-0.0021797074157198122	0.04961635929276765	
0.25 	0.9390308030978647	-0.002739548603024833	-0.0027395486030249126	0.060969196902134946	
0.275 	0.9266063112234478	-0.0033652866812668436	-0.003365286681266927	0.07339368877655167	
0.3 	0.9131456941066791	-0.004058131465741299	-0.004058131465741362	0.08685430589332016	
0.325 	0.8986873105911466	-0.0048207159398595545	-0.00482071593985961	0.10131268940885257	
0.35 	0.8832722386169218	-0.005656639984982004	-0.005656639984982052	0.11672776138307761	
0.375 	0.8669441517206211	-0.0065694042219783255	-0.0065694042219783255	0.13305584827937844	
0.4 	0.8497491820514479	-0.00756132485896166	-0.007561324858961674	0.15025081794855158	
0.425 	0.831735771443149	-0.008632679820676947	-0.008632679820676989	0.16826422855685044	
0.45 	0.8129545138837715	-0.009781433319017485	-0.009781433319017513	0.18704548611622784	
0.475 	0.7934579936469397	-0.011003671131446846	-0.011003671131446943	0.20654200635305986	
0.5 	0.7733006231594355	-0.012294641983661592	-0.012294641983661564	0.22669937684056396	
0.525 	0.7525384834720557	-0.013650106187611144	-0.013650106187611172	0.2474615165279439	
0.55 	0.7312291682447729	-0.015067487796039614	-0.015067487796039641	0.26877083175522676	
0.575 	0.7094316298865926	-0.016546500021711152	-0.016546500021711125	0.29056837011340697	
0.6 	0.6872060253341972	-0.018089003140856874	-0.01808900314085679	0.31279397466580217	
0.625 	0.6646135574435014	-0.019698126310094044	-0.01969812631009399	0.33538644255649785	
0.65 	0.6417163085870394	-0.02137680261872299	-0.021376802618722962	0.35828369141295946	
0.675 	0.618577063983165	-0.023126089074803957	-0.023126089074803985	0.38142293601683386	
0.7 	0.5952591252285493	-0.0249440431433382	-0.0249440431433382	0.4047408747714496	
0.725 	0.571826116897289	-0.02682536150753495	-0.026825361507534923	0.4281738831027098	
0.75 	0.5483417911100843	-0.028762078453349604	-0.028762078453349632	0.4516582088899146	
0.775 	0.5248698362924047	-0.03074491062557977	-0.030744910625579713	0.47513016370759387	
0.8 	0.5014736954570918	-0.03276529161296218	-0.03276529161296224	0.4985263045429067	
0.825 	0.4782163976392664	-0.03481714101666519	-0.03481714101666519	0.5217836023607321	
0.85 	0.45516040222947973	-0.03689796206051435	-0.03689796206051432	0.5448395977705187	
0.875 	0.43236745328695325	-0.03900893643657963	-0.0390089364365796	0.5676325467130454	
0.9 	0.40989843746384474	-0.04115399035254913	-0.041153990352549186	0.5901015625361538	
0.925 	0.38781323860006867	-0.04333787845229589	-0.04333787845229592	0.6121867613999297	
0.95 	0.36617058268988467	-0.04556397733669226	-0.04556397733669226	0.6338294173101136	
0.975 	0.3450278709067499	-0.047832474600931596	-0.047832474600931596	0.6549721290932484	
1.0 	0.32444100180556723	-0.0501392617242179	-0.050139261724217954	0.6755589981944311	
1.025 	0.3044641893030713	-0.0524760892010758	-0.05247608920107577	0.6955358106969268	
1.05 	0.2851497858219311	-0.054831842595709904	-0.054831842595709945	0.714850214178067	
1.075 	0.2665481208127264	-0.05719462584912863	-0.05719462584912871	0.7334518791872717	
1.1 	0.24870736259428255	-0.05955398518870271	-0.059553985188702696	0.7512926374057154	
1.125 	0.2316734075863863	-0.06190295540969362	-0.061902955409693594	0.7683265924136119	
1.15 	0.21548979464614854	-0.0642389399346767	-0.06423893993467672	0.7845102053538497	
1.175 	0.20019763624493803	-0.06656348394888206	-0.06656348394888195	0.7998023637550602	
1.2 	0.1858355550603723	-0.06888088389195707	-0.06888088389195707	0.8141644449396259	
1.225 	0.17243961419544138	-0.07119632092628354	-0.07119632092628358	0.8275603858045568	
1.25 	0.16004323217997202	-0.07351355168229454	-0.07351355168229451	0.8399567678200262	
1.275 	0.1486770794092755	-0.07583337843893181	-0.07583337843893184	0.8513229205907229	
1.3 	0.13836896088277942	-0.07815292012122571	-0.07815292012122571	0.8616310391172192	
1.325 	0.12914369515040036	-0.08046594227604878	-0.08046594227604875	0.8708563048495981	
1.35 	0.1210230042701447	-0.08276413021632412	-0.08276413021632412	0.8789769957298539	
1.375 	0.1140254289296617	-0.0850389090684696	-0.08503890906846961	0.8859745710703368	
1.4 	0.10816627861413401	-0.08728306436330319	-0.08728306436330313	0.8918337213858645	
1.425 	0.10345761895882873	-0.08949191305441061	-0.08949191305441068	0.8965423810411699	
1.45 	0.09990829189718466	-0.09166362870222282	-0.09166362870222278	0.900091708102814	
1.475 	0.09752395664980244	-0.09379869342788438	-0.09379869342788438	0.9024760433501962	
1.5 	0.09630713658853401	-0.09589874750892635	-0.09589874750892635	0.9036928634114647	
1.525 	0.09625725763307834	-0.097965289208194	-0.09796528920819397	0.9037427423669204	
1.55 	0.09737066964097858	-0.09999859290422529	-0.09999859290422525	0.9026293303590203	
1.575 	0.09964064756413263	-0.10199720936556779	-0.10199720936556772	0.9003593524358662	
1.6 	0.10305737845924365	-0.10395816026950509	-0.10395816026950516	0.8969426215407551	
1.625 	0.10760794549197464	-0.10587770240549782	-0.10587770240549782	0.8923920545080244	
1.65 	0.11327632288265689	-0.10775233357906017	-0.10775233357906017	0.8867236771173419	
1.675 	0.12004339318475751	-0.10957968103983899	-0.1095796810398389	0.8799566068152413	
1.7 	0.1278869952305042	-0.1113589719549906	-0.11135897195499056	0.8721130047694948	
1.725 	0.13678200271322496	-0.1130909450129164	-0.11309094501291639	0.8632179972867742	
1.75 	0.146700427531876	-0.11477724063805009	-0.11477724063805017	0.8532995724681232	
1.775 	0.15761153804923178	-0.11641957116857336	-0.11641957116857343	0.8423884619507674	
1.8 	0.16948198109490517	-0.1180189885040166	-0.11801898850401671	0.830518018905094	
1.825 	0.18227589888660078	-0.11957549844787849	-0.1195754984478784	0.8177241011133984	
1.85 	0.19595503711932905	-0.12108820114322257	-0.1210882011432226	0.8040449628806703	
1.875 	0.2104788464128271	-0.12255588153290278	-0.12255588153290281	0.7895211535871722	
1.9 	0.2258045832497198	-0.12397778664281159	-0.12397778664281156	0.7741954167502796	
1.925 	0.24188741890158152	-0.12535424125706837	-0.1253542412570684	0.758112581098418	
1.95 	0.25868056370188064	-0.12668680872012114	-0.12668680872012117	0.7413194362981187	
1.975 	0.27613540993200164	-0.12797786372046782	-0.12797786372046777	0.7238645900679979	
2.0 	0.294201691141212	-0.12922961735391972	-0.12922961735391975	0.7057983088587874	
2.025 	0.3128276506052814	-0.13044294844844773	-0.13044294844844767	0.6871723493947177	
2.05 	0.3319602089575382	-0.13161645267674085	-0.13161645267674082	0.6680397910424609	
2.075 	0.3515451216083234	-0.13274618825502393	-0.132746188255024	0.6484548783916757	
2.1 	0.3715271182160103	-0.13382620161914374	-0.13382620161914371	0.6284728817839886	
2.125 	0.39185002364030397	-0.13485008273256036	-0.13485008273256036	0.6081499763596948	
2.15 	0.4124568656754935	-0.13581306847179195	-0.13581306847179195	0.5875431343245056	
2.175 	0.4332899795578612	-0.1367140539349985	-0.13671405393499847	0.566710020442138	
2.2 	0.454291122977435	-0.13755705661881723	-0.13755705661881726	0.5457088770225642	
2.225 	0.47540161476280096	-0.13835147104213907	-0.13835147104213916	0.5245983852371984	
2.25 	0.4965625032978457	-0.13911098777404274	-0.13911098777404277	0.5034374967021537	
2.275 	0.5177147666653326	-0.13985106602199804	-0.139851066021998	0.4822852333346668	
2.3 	0.5387995374423576	-0.1405859725090143	-0.1405859725090143	0.46120046255764185	
2.325 	0.5597583388939116	-0.14132566093112722	-0.14132566093112717	0.4402416611060881	
2.35 	0.5805333153888961	-0.14207358663417438	-0.14207358663417438	0.41946668461110354	
2.375 	0.6010674423387465	-0.1428260011420637	-0.1428260011420637	0.39893255766125296	
2.4 	0.6213047021945205	-0.14357301965902142	-0.1435730196590214	0.37869529780547895	
